시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
부산,금정구,차대사람,차도통행중,34,0,37,18,14,5
부산,금정구,차대사람,길가장자리구역통행중,65,0,66,24,33,9
부산,금정구,차대사람,보도통행중,21,2,20,7,12,1
부산,금정구,차대사람,기타,59,1,66,17,32,17
부산,금정구,차대차,정면충돌,62,0,89,24,51,14
부산,금정구,차대차,측면충돌,292,0,401,105,232,64
부산,금정구,차대차,추돌,84,1,146,35,94,17
부산,금정구,차대차,추돌,88,0,175,44,92,39
부산,금정구,차대차,기타,76,0,101,25,61,15
부산,금정구,차량단독,전도전복,5,0,6,0,4,2
부산,금정구,차량단독,공작물충돌,12,0,13,2,7,4
부산,금정구,차량단독,도로이탈,1,0,1,0,1,0
부산,금정구,차량단독,기타,12,1,11,2,4,5
부산,강서구,차대사람,횡단중,26,4,23,17,6,0
부산,강서구,차대사람,차도통행중,8,1,7,6,1,0
부산,강서구,차대사람,길가장자리구역통행중,4,0,4,1,2,1
부산,강서구,차대사람,보도통행중,7,0,7,4,3,0
부산,강서구,차대사람,기타,11,4,7,4,3,0
부산,강서구,차대차,정면충돌,23,1,40,22,16,2
부산,강서구,차대차,측면충돌,238,6,398,165,194,39
부산,강서구,차대차,추돌,121,2,205,66,124,15
부산,강서구,차대차,추돌,103,1,222,78,133,11
부산,강서구,차대차,기타,61,4,83,37,40,6
부산,강서구,차량단독,전도전복,4,2,2,2,0,0
부산,강서구,차량단독,공작물충돌,17,2,21,12,6,3
부산,강서구,차량단독,도로이탈,2,1,1,1,0,0
부산,강서구,차량단독,기타,5,0,5,2,1,2
부산,연제구,차대사람,횡단중,96,2,100,64,34,2
부산,연제구,차대사람,차도통행중,45,0,46,27,17,2
부산,연제구,차대사람,길가장자리구역통행중,42,1,42,18,22,2
부산,연제구,차대사람,보도통행중,18,0,18,5,12,1
부산,연제구,차대사람,기타,18,0,19,7,11,1
부산,연제구,차대차,정면충돌,14,0,26,10,15,1
부산,연제구,차대차,측면충돌,281,3,385,122,236,27
부산,연제구,차대차,추돌,77,0,97,21,61,15
부산,연제구,차대차,추돌,39,0,58,9,48,1
부산,연제구,차대차,기타,36,0,45,8,34,3
부산,연제구,차량단독,전도전복,2,0,2,2,0,0
부산,연제구,차량단독,공작물충돌,4,1,7,6,1,0
부산,연제구,차량단독,도로이탈,1,0,1,1,0,0
부산,연제구,차량단독,기타,5,0,5,3,2,0
부산,수영구,차대사람,횡단중,101,1,106,64,35,7
부산,수영구,차대사람,차도통행중,36,0,36,19,17,0
부산,수영구,차대사람,길가장자리구역통행중,48,1,47,16,27,4
부산,수영구,차대사람,보도통행중,5,0,5,2,2,1
부산,수영구,차대사람,기타,57,1,59,25,32,2
부산,수영구,차대차,정면충돌,31,3,41,7,26,8
부산,수영구,차대차,측면충돌,200,2,298,85,192,21
부산,수영구,차대차,추돌,133,0,194,36,138,20
부산,수영구,차대차,추돌,51,0,84,13,64,7
부산,수영구,차대차,기타,68,0,93,30,50,13
부산,수영구,차량단독,전도전복,6,0,6,2,3,1
부산,수영구,차량단독,공작물충돌,8,2,7,3,1,3
부산,수영구,차량단독,기타,12,0,13,5,7,1
부산,사상구,차대사람,횡단중,119,5,121,62,53,6
부산,사상구,차대사람,차도통행중,24,1,24,11,11,2
부산,사상구,차대사람,길가장자리구역통행중,43,0,44,18,26,0
부산,사상구,차대사람,보도통행중,17,0,18,12,3,3
부산,사상구,차대사람,기타,25,0,25,9,13,3
부산,사상구,차대차,정면충돌,21,0,49,14,31,4
부산,사상구,차대차,측면충돌,465,3,746,183,472,91
부산,사상구,차대차,추돌,86,0,167,29,115,23
부산,사상구,차대차,추돌,95,0,208,53,137,18
부산,사상구,차대차,기타,27,1,31,11,18,2
부산,사상구,차량단독,전도전복,8,1,11,5,2,4
부산,사상구,차량단독,공작물충돌,5,0,6,1,3,2
부산,사상구,차량단독,기타,20,0,20,9,8,3
부산,기장군,차대사람,횡단중,48,4,50,17,28,5
부산,기장군,차대사람,차도통행중,13,0,13,8,2,3
부산,기장군,차대사람,길가장자리구역통행중,10,0,11,4,6,1
부산,기장군,차대사람,보도통행중,6,0,6,3,3,0
부산,기장군,차대사람,기타,13,0,14,3,8,3
부산,기장군,차대차,정면충돌,40,2,66,16,46,4
부산,기장군,차대차,측면충돌,124,1,207,56,136,15
부산,기장군,차대차,추돌,77,1,149,37,99,13
부산,기장군,차대차,추돌,54,1,129,22,95,12
부산,기장군,차대차,기타,39,0,74,15,52,7
부산,기장군,차량단독,전도전복,9,0,14,4,7,3
부산,기장군,차량단독,공작물충돌,20,2,28,11,9,8
부산,기장군,차량단독,도로이탈,1,0,1,1,0,0
부산,기장군,차량단독,기타,5,0,6,4,2,0
경기,수원시,차대사람,횡단중,499,11,525,233,270,22
경기,수원시,차대사람,차도통행중,121,1,126,40,82,4
경기,수원시,차대사람,길가장자리구역통행중,101,0,103,31,64,8
경기,수원시,차대사람,보도통행중,52,0,54,16,35,3
경기,수원시,차대사람,기타,424,5,431,150,258,23
경기,수원시,차대차,정면충돌,308,4,527,126,373,28
경기,수원시,차대차,측면충돌,1376,6,2038,434,1464,140
경기,수원시,차대차,추돌,656,3,1222,161,1004,57
경기,수원시,차대차,추돌,477,0,920,143,734,43
경기,수원시,차대차,기타,1030,6,1555,290,1154,111
경기,수원시,차량단독,전도전복,27,2,28,11,12,5
경기,수원시,차량단독,공작물충돌,51,0,61,25,19,17
경기,수원시,차량단독,주/정차차량 충돌,1,0,1,0,1,0
경기,수원시,차량단독,도로이탈,1,0,1,1,0,0
경기,수원시,차량단독,기타,109,1,118,32,67,19
경기,성남시,차대사람,횡단중,350,6,364,167,174,23
경기,성남시,차대사람,차도통행중,55,1,55,25,26,4
경기,성남시,차대사람,길가장자리구역통행중,108,1,110,39,64,7
경기,성남시,차대사람,보도통행중,42,0,43,16,25,2
경기,성남시,차대사람,기타,324,9,328,145,156,27
경기,성남시,차대차,정면충돌,148,0,273,86,164,23
경기,성남시,차대차,측면충돌,809,4,1305,314,909,82
경기,성남시,차대차,추돌,673,3,1186,266,825,95
경기,성남시,차대차,추돌,294,3,656,144,473,39
경기,성남시,차대차,기타,694,2,1096,288,724,84
경기,성남시,차량단독,전도전복,25,2,24,10,8,6
경기,성남시,차량단독,공작물충돌,40,6,40,15,18,7
경기,성남시,차량단독,도로이탈,3,0,3,1,1,1
경기,성남시,차량단독,도로이탈,2,0,2,0,2,0
경기,성남시,차량단독,기타,162,3,180,70,102,8
경기,의정부시,차대사람,횡단중,172,2,189,91,80,18
경기,의정부시,차대사람,차도통행중,24,1,23,8,9,6
경기,의정부시,차대사람,길가장자리구역통행중,16,0,16,4,10,2
경기,의정부시,차대사람,보도통행중,13,0,14,8,6,0
경기,의정부시,차대사람,기타,232,5,242,88,126,28
경기,의정부시,차대차,정면충돌,93,4,160,35,112,13
경기,의정부시,차대차,측면충돌,437,4,691,123,495,73
경기,의정부시,차대차,추돌,175,1,310,45,235,30
경기,의정부시,차대차,추돌,169,1,327,47,245,35
경기,의정부시,차대차,기타,297,2,437,71,315,51
경기,의정부시,차량단독,전도전복,6,0,8,2,4,2
경기,의정부시,차량단독,공작물충돌,15,2,17,5,10,2
경기,의정부시,차량단독,기타,53,0,63,19,41,3
경기,안양시,차대사람,횡단중,259,12,257,134,112,11
경기,안양시,차대사람,차도통행중,76,1,79,34,40,5
경기,안양시,차대사람,길가장자리구역통행중,43,1,44,14,28,2
경기,안양시,차대사람,보도통행중,36,1,36,22,11,3
경기,안양시,차대사람,기타,86,3,86,26,51,9
경기,안양시,차대차,정면충돌,134,0,230,56,165,9
경기,안양시,차대차,측면충돌,770,4,1144,261,807,76
경기,안양시,차대차,추돌,322,0,561,101,431,29
경기,안양시,차대차,추돌,234,0,458,62,377,19
경기,안양시,차대차,기타,100,1,140,32,93,15
경기,안양시,차량단독,전도전복,11,0,11,6,3,2
경기,안양시,차량단독,공작물충돌,19,0,36,6,26,4
경기,안양시,차량단독,도로이탈,1,0,1,1,0,0
경기,안양시,차량단독,도로이탈,2,0,2,0,2,0
경기,안양시,차량단독,기타,39,0,39,16,22,1
경기,부천시,차대사람,횡단중,440,16,452,203,226,23
경기,부천시,차대사람,차도통행중,87,3,89,30,47,12
경기,부천시,차대사람,길가장자리구역통행중,102,1,105,32,59,14
경기,부천시,차대사람,보도통행중,23,0,25,9,15,1
경기,부천시,차대사람,기타,239,6,248,70,157,21
경기,부천시,차대차,정면충돌,172,0,273,69,175,29
경기,부천시,차대차,측면충돌,1018,8,1523,286,1104,133
경기,부천시,차대차,추돌,525,0,877,151,660,66
경기,부천시,차대차,추돌,282,0,498,77,403,18
경기,부천시,차대차,기타,350,1,488,95,354,39
경기,부천시,차량단독,전도전복,6,0,6,1,3,2
경기,부천시,차량단독,공작물충돌,20,1,38,11,21,6
경기,부천시,차량단독,도로이탈,3,0,3,2,1,0
경기,부천시,차량단독,도로이탈,5,0,6,3,3,0
경기,부천시,차량단독,기타,90,2,92,28,55,9
경기,안산시,차대사람,횡단중,311,7,322,166,145,11
경기,안산시,차대사람,차도통행중,65,3,62,23,36,3
경기,안산시,차대사람,길가장자리구역통행중,36,0,37,14,21,2
경기,안산시,차대사람,보도통행중,41,2,43,16,26,1
경기,안산시,차대사람,기타,289,6,287,96,166,25
경기,안산시,차대차,정면충돌,252,5,453,105,326,22
경기,안산시,차대차,측면충돌,1135,6,1777,368,1331,78
경기,안산시,차대차,추돌,558,5,980,139,809,32
경기,안산시,차대차,추돌,342,4,641,76,548,17
경기,안산시,차대차,기타,719,10,1078,186,828,64
경기,안산시,차량단독,전도전복,20,0,22,9,9,4
경기,안산시,차량단독,공작물충돌,57,5,67,28,30,9
경기,안산시,차량단독,도로이탈,3,1,2,2,0,0
경기,안산시,차량단독,기타,92,1,94,22,69,3
경기,평택시,차대사람,횡단중,167,11,168,74,86,8
경기,평택시,차대사람,차도통행중,22,2,21,10,9,2
경기,평택시,차대사람,길가장자리구역통행중,23,1,23,4,17,2
경기,평택시,차대사람,보도통행중,13,0,16,10,5,1
경기,평택시,차대사람,기타,260,8,276,111,149,16
경기,평택시,차대차,정면충돌,214,3,394,75,281,38
경기,평택시,차대차,측면충돌,545,4,895,180,658,57
경기,평택시,차대차,추돌,272,2,570,92,423,55
경기,평택시,차대차,추돌,169,3,368,51,275,42
경기,평택시,차대차,기타,862,12,1514,332,1048,134
경기,평택시,차량단독,전도전복,18,3,16,8,4,4
경기,평택시,차량단독,공작물충돌,44,9,59,32,20,7
경기,평택시,차량단독,도로이탈,1,1,0,0,0,0
경기,평택시,차량단독,기타,31,1,31,12,16,3
경기,광명시,차대사람,횡단중,118,4,120,53,58,9
경기,광명시,차대사람,차도통행중,47,0,48,19,23,6
경기,광명시,차대사람,길가장자리구역통행중,55,0,57,16,30,11
경기,광명시,차대사람,보도통행중,19,0,22,8,14,0
경기,광명시,차대사람,기타,68,3,71,27,30,14
경기,광명시,차대차,정면충돌,67,1,134,19,96,19
경기,광명시,차대차,측면충돌,379,1,580,137,351,92
경기,광명시,차대차,추돌,175,1,299,61,209,29
경기,광명시,차대차,추돌,114,2,206,34,155,17
경기,광명시,차대차,기타,113,0,165,35,94,36
경기,광명시,차량단독,전도전복,5,0,5,1,1,3
경기,광명시,차량단독,공작물충돌,7,1,7,2,3,2
경기,광명시,차량단독,기타,28,0,28,12,14,2
경기,구리시,차대사람,횡단중,55,4,55,26,28,1
경기,구리시,차대사람,차도통행중,13,1,12,5,7,0
경기,구리시,차대사람,길가장자리구역통행중,6,0,6,1,5,0
경기,구리시,차대사람,보도통행중,8,1,7,4,3,0
경기,구리시,차대사람,기타,65,1,67,30,36,1
경기,구리시,차대차,정면충돌,39,0,62,13,49,0
경기,구리시,차대차,측면충돌,130,0,204,47,142,15
경기,구리시,차대차,추돌,61,0,103,8,89,6
경기,구리시,차대차,추돌,55,0,92,12,75,5
경기,구리시,차대차,기타,215,0,382,67,303,12
경기,구리시,차량단독,전도전복,7,2,6,3,2,1
경기,구리시,차량단독,공작물충돌,4,0,4,2,2,0
경기,구리시,차량단독,기타,23,1,23,6,16,1
경기,양주시,차대사람,횡단중,41,4,37,22,14,1
경기,양주시,차대사람,차도통행중,5,0,5,1,4,0
경기,양주시,차대사람,길가장자리구역통행중,5,0,6,2,3,1
경기,양주시,차대사람,보도통행중,4,0,4,1,3,0
경기,양주시,차대사람,기타,98,1,101,45,45,11
경기,양주시,차대차,정면충돌,39,5,76,22,49,5
경기,양주시,차대차,측면충돌,153,5,262,65,185,12
경기,양주시,차대차,추돌,513,5,878,195,652,31
경기,양주시,차대차,추돌,54,1,120,19,92,9
경기,양주시,차대차,기타,87,1,112,35,66,11
경기,양주시,차량단독,전도전복,7,0,10,4,1,5
경기,양주시,차량단독,공작물충돌,21,3,24,16,3,5
경기,양주시,차량단독,기타,35,1,41,18,22,1
경기,여주시,차대사람,횡단중,34,2,33,20,13,0
경기,여주시,차대사람,차도통행중,11,0,13,6,5,2
경기,여주시,차대사람,길가장자리구역통행중,1,0,1,0,1,0
경기,여주시,차대사람,보도통행중,6,0,7,4,3,0
경기,여주시,차대사람,기타,17,1,17,7,10,0
경기,여주시,차대차,정면충돌,82,0,134,40,93,1
경기,여주시,차대차,측면충돌,196,1,322,68,245,9
경기,여주시,차대차,추돌,131,2,316,64,241,11
경기,여주시,차대차,추돌,32,0,62,20,41,1
경기,여주시,차대차,기타,107,1,156,49,102,5
경기,여주시,차량단독,전도전복,6,1,7,2,5,0
경기,여주시,차량단독,공작물충돌,25,0,29,13,12,4
경기,여주시,차량단독,도로이탈,5,0,5,4,1,0
경기,여주시,차량단독,도로이탈,2,0,3,1,1,1
경기,여주시,차량단독,기타,17,0,19,14,4,1
경기,화성시,차대사람,횡단중,151,8,149,70,60,19
경기,화성시,차대사람,차도통행중,27,5,24,11,12,1
경기,화성시,차대사람,길가장자리구역통행중,24,4,24,8,15,1
경기,화성시,차대사람,보도통행중,21,1,23,11,12,0
경기,화성시,차대사람,기타,176,4,180,73,96,11
경기,화성시,차대차,정면충돌,189,4,325,88,221,16
경기,화성시,차대차,측면충돌,540,5,914,234,637,43
경기,화성시,차대차,추돌,402,3,808,140,628,40
경기,화성시,차대차,추돌,200,2,408,92,302,14
경기,화성시,차대차,기타,643,5,1086,262,767,57
경기,화성시,차량단독,전도전복,23,4,24,8,10,6
경기,화성시,차량단독,공작물충돌,70,13,71,34,32,5
경기,화성시,차량단독,도로이탈,4,0,6,5,1,0
경기,화성시,차량단독,도로이탈,1,0,1,0,1,0
경기,화성시,차량단독,기타,30,1,34,12,18,4
경기,시흥시,차대사람,횡단중,181,6,187,84,87,16
경기,시흥시,차대사람,차도통행중,42,0,43,16,23,4
경기,시흥시,차대사람,길가장자리구역통행중,39,1,38,11,23,4
경기,시흥시,차대사람,보도통행중,18,0,20,4,10,6
경기,시흥시,차대사람,기타,136,2,142,51,78,13
경기,시흥시,차대차,정면충돌,154,2,272,71,188,13
경기,시흥시,차대차,측면충돌,757,4,1239,275,891,73
경기,시흥시,차대차,추돌,321,3,586,110,450,26
경기,시흥시,차대차,추돌,186,4,341,44,277,20
경기,시흥시,차대차,기타,373,1,616,116,472,28
경기,시흥시,차량단독,전도전복,9,0,9,6,1,2
경기,시흥시,차량단독,공작물충돌,44,3,54,20,20,14
경기,시흥시,차량단독,도로이탈,1,0,1,1,0,0
경기,시흥시,차량단독,도로이탈,1,0,1,0,1,0
경기,시흥시,차량단독,기타,32,0,33,13,19,1
경기,파주시,차대사람,횡단중,113,8,112,75,33,4
경기,파주시,차대사람,차도통행중,14,1,15,7,8,0
경기,파주시,차대사람,길가장자리구역통행중,35,1,35,17,14,4
경기,파주시,차대사람,보도통행중,14,0,14,5,9,0
경기,파주시,차대사람,기타,121,7,119,45,63,11
경기,파주시,차대차,정면충돌,118,7,203,66,122,15
경기,파주시,차대차,측면충돌,481,5,805,199,536,70
경기,파주시,차대차,추돌,169,1,314,71,206,37
경기,파주시,차대차,추돌,127,2,277,60,199,18
경기,파주시,차대차,기타,463,6,671,148,422,101
경기,파주시,차량단독,전도전복,13,0,15,9,5,1
경기,파주시,차량단독,공작물충돌,68,7,81,29,31,21
